,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
2226,1.97e+18,10/9/2025 13:27,0,baru orang jokowi yang direshuffel relawannya ngamuk ngamuk seperti ini bijimana kedepan jika orangn orangn jokowi yang seabrek seabrek di kabinet direshuffel semua you miris presiden kita direndahkan seperti ini,1.97e+18,,IndoPopBase,in,0,0,0,https://x.com/undefined/status/1965769215748829358,1.37e+18,Presiden,2227
2227,1.97e+18,10/9/2025 13:27,0,dpr itu dipilih oleh rakyat bukan presiden kecuali menteri,1.97e+18,,CakKhum,in,0,0,0,https://x.com/undefined/status/1965769162019803304,1.89e+18,Presiden,2228
2228,1.97e+18,10/9/2025 13:27,0,secara logika juga tidak mungkin menhan mengajukan darurat militer yang berujung memakzulkan presiden apalagi menhan itu orang kepercayaan prabowo dan bukan termul,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965768959443263488/pu/img/_HfZMiXAqK8dPqny.jpg,,in,0,0,0,https://x.com/undefined/status/1965769130348535898,1380219260.0,Presiden,2229
2229,1.97e+18,10/9/2025 13:27,0,yakin kamu dukung presiden yang punya menteri seperti bahlil,1.97e+18,,mbemsssss,in,0,1,0,https://x.com/undefined/status/1965769080084058343,92489972.0,Presiden,2230
2230,1.97e+18,10/9/2025 13:26,2,cek kesehatan gratis dari pemerintah makin top apalagi presiden prabowo dukung penuh programnya,1.97e+18,,Ary_PrasKe2,in,0,1,0,https://x.com/undefined/status/1965768824478978176,1.8e+18,Presiden,2231
2231,1.97e+18,10/9/2025 13:26,0,indonesia itu punya faksi militer yang prosupermasi sipil kalian saja yang malas cari dan antiterhubung tahun lalu presiden kita literally jenderal reformis,1.97e+18,https://pbs.twimg.com/media/G0fQUjIaUAELuh8.jpg,Dark_shadow75,in,0,1,0,https://x.com/undefined/status/1965768815985455377,210322586.0,Presiden,2232
2232,1.97e+18,10/9/2025 13:26,0,rafizi tegur budaya tidak pandang pemimpin berkebolehan bekas timbalan presiden pkr berkata negara ada ramai calon perdana menteri tetapi formula untuk selesai masalah kurang baca more,1.97e+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965768793248194937,1.71e+18,Presiden,2233
2233,1.97e+18,10/9/2025 13:26,0,dengan dukungan presiden prabowo masyarakat aceh sekarang bisa makin aware pentingnya deteksi dini,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965768749476401433,1.26e+18,Presiden,2234
2234,1.97e+18,10/9/2025 13:25,0,tampaknya setiap presiden amerika yang terpilih paham betul cara memberi kesibukan adrenalin ke tentaranya secara konsisten agresi militer sebab sebuah negara di asia tenggara pejabat militernya akhirnya memerangi sipil akibat krocokroconya motongin rumput kompleks tentara,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965768697949417495,175726507.0,Presiden,2235
2235,1.97e+18,10/9/2025 13:25,0,sorry if already posted nungging asal ucok jadi presiden,1.97e+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965768617028636719,1.68e+18,Presiden,2236
2236,1.97e+18,10/9/2025 13:25,0,favoritisme warna tiap presiden era surabaya biru afo era merahputih dominan merah era merah putih dominan putih,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965768561915518976/pu/img/36FVyQlSdOH5wvZT.jpg,gforguido,in,0,0,0,https://x.com/undefined/status/1965768614793097265,484026549.0,Presiden,2237
2237,1.97e+18,10/9/2025 13:25,0,kalau sukarno tidak jadi presiden mungkin ibuprofen sudah menjadi banteng,1.97e+18,,ucokmainex,in,0,1,0,https://x.com/undefined/status/1965768548552450295,1.03e+18,Presiden,2238
2238,1.97e+18,10/9/2025 13:25,6,pm nepal mengundurkan diri karena merasa bertanggung jawab moral atas korban yang meninggal saat demo beberapa just a minute setelahnya di susul oleh presiden nya pula dari sini kita bisa lihat modal pejabat disana lebih baik dari pejabat di indonesia,1.97e+18,,defenceview_id,in,0,0,0,https://x.com/undefined/status/1965768490322894982,1.68e+18,Presiden,2239
2239,1.97e+18,10/9/2025 13:24,1,presiden sangat membutuhkan orang yang bisa menyampaikan situasikeadaan dalam negeri secara cepat amplifier benar lingkaran bapak presiden terlalu banyak amplifier bersifat menutupi agar bapak tidak marah ini tidak bisa istilahnya sebelum angin mengetahui suatu information presiden harus,1.97e+18,,sbyfess,in,0,0,0,https://x.com/undefined/status/1965768437768351911,1.61e+18,Presiden,2240
2240,1.97e+18,10/9/2025 13:24,12,potek sangat hati aku lihat videonya kaluna yang tanya ibunya bapak presiden itu lindungin kita kan ibuprofen menjaga kita kata gueeh gece jawab pertanyaan kaluna,1.97e+18,,,in,0,1,1,https://x.com/undefined/status/1965768429719499138,1.77e+18,Presiden,2241
2241,1.97e+18,10/9/2025 13:24,5,deputi bersama deputi tapi yang didampingi tenaga ahli dari tapi kedeputian bp taskin menegaskan bahwa lembaganya memiliki tugas strategis berdasarkan peraturan presiden no offence tahun untuk menyusun rencana induk,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965768159727931392/pu/img/eBMm9M7EIu_RBthm.jpg,,in,0,0,2,https://x.com/undefined/status/1965768231135957461,1247272837.0,Presiden,2242
2242,1.97e+18,10/9/2025 13:24,0,orang ini harus dipenjara karena hoaxs sebar kebencian dan pencemaran nama baikmasa anak presiden abad tidak sekolah,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965768224076886352,181565180.0,Presiden,2243
2243,1.97e+18,10/9/2025 13:23,0,terserah bapak saja doh yang penting jadi walaupun itu menunggu bapak presiden tapi periode,1.97e+18,,BPTaskinRI,in,0,1,0,https://x.com/undefined/status/1965768148726296923,1.86e+18,Presiden,2244
2244,1.97e+18,10/9/2025 13:23,1,dia sudah money dahtujuan dia satu ingin cubaan untuk keluar dari hanya ingin tgok keberanian dan presiden ambil tindakan,1.97e+18,https://pbs.twimg.com/media/G0fPrGgaAAAkqlR.jpg,,in,0,0,0,https://x.com/undefined/status/1965768105361277439,1.89e+18,Presiden,2245
2245,1.97e+18,10/9/2025 13:23,0,ciaa kangen presiden myday kita wkwksk,1.97e+18,,ptrckstrsss,in,0,0,0,https://x.com/undefined/status/1965768088663851378,3798412752.0,Presiden,2246
2246,1.97e+18,10/9/2025 13:23,10,sekarang komando tertinggi di institusi siapa kapolri kapolri nurut sama siapa presiden jadi tolong pemilu jangan sampai salah pilih lagi mulai dari situation saja dulu,1.97e+18,,mkini_bm,in,0,0,0,https://x.com/undefined/status/1965767970774540524,2243864617.0,Presiden,2247
2247,1.97e+18,10/9/2025 13:22,0,dulu ada kapolri yang berprinsip dan lurus tapi tidak ada kasus apa jokowi bulan jadi presiden langsung diganti karena apa tidak ada yang tahu sekarang kepolisian sudah banyak sangat kasus ini itu bobrok dimana tidak digantiganti itu kapolri,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965767880710168667,1.64e+18,Presiden,2248
2248,1.97e+18,10/9/2025 13:22,0,sudah darurat militer tapi ini akibat dari presiden sama pm yang mengundurkan diri,1.97e+18,,abiyyufajrii,in,0,1,0,https://x.com/undefined/status/1965767874754351147,1.12e+18,Presiden,2249
2249,1.97e+18,10/9/2025 13:22,0,kombinasi batman captain amerika nyalon presiden disini pun akan kalah sama buzer joks family,1.97e+18,,abiyyufajrii,in,0,1,0,https://x.com/undefined/status/1965767869679247533,1.12e+18,Presiden,2250
2250,1.97e+18,10/9/2025 13:21,15,kapan stop it raja juli antoni akan menyusul langkah belio untuk sgra angkat kaki dari jabatan menteri yang sudah dia kencingin berkali kali apkh menunggu di pecat presiden atau di congkel linggis oleh rakyat yang memiliki daulat tolong kasih tahu you mbib,1.97e+18,,kyfzfz,in,0,0,0,https://x.com/undefined/status/1965767592171429957,1978191324.0,Presiden,2251
2251,1.97e+18,10/9/2025 13:21,1,kami merasa ada banyak klub yang belum sorry if already posted maka dari itu piala presiden diundur tahun depan pada april,1.97e+18,,Dvikar,in,0,0,0,https://x.com/undefined/status/1965767574123372792,1.6e+18,Presiden,2252
2252,1.97e+18,10/9/2025 13:21,11,kalau mau dikenang sebagai presiden waras harusnya itu dilakukan tapi sepertinya itu mimpi di siang bolong dengan melihat kabinet saat ini,1.97e+18,,WagimanDeep212_,in,0,1,1,https://x.com/undefined/status/1965767472021385661,1.75e+18,Presiden,2253
2253,1.97e+18,10/9/2025 13:20,0,bapak presiden sudah bagus pecat geng solo kenapa blunder lagi ngangkat termul jeruk makan jeruk tidak ada perubahan,1.97e+18,,idextratime,in,0,0,0,https://x.com/undefined/status/1965767433400295789,1.12e+18,Presiden,2254
2254,1.97e+18,10/9/2025 13:20,1,berdasarkan informasi di sini malah piala presiden jadi nama kompetisi untuk putaran nasional liga,1.97e+18,,MARQUEZ__93,in,0,0,0,https://x.com/undefined/status/1965767381172748667,3244905644.0,Presiden,2255
2255,1.97e+18,10/9/2025 13:09,0,maaf you kalau unexpected hmhm tiba tiba kepikiran kalau aku bikin negara sendiri pejabatnya siapa kayaknya bnd langsung cocok jadi presidenmenteri terus cortis jadi dpr yang baik hati dan mau mendengarkan rakyatnya terus illit tidak tahu doh atur saja atur,1.97e+18,,SemutMerah2024,in,0,0,0,https://x.com/undefined/status/1965764468941672880,1.54e+18,Presiden,2256
2256,1.97e+18,10/9/2025 13:09,0,sementara kapolrinya tetap berdiri kokoh tanpa sedikitpun merasa bersalah atas meninggalnya korban tindakan refresif polisi amplifier kekerasan suara publik sudah meminta mengundurkan diri tapi tidak bergeming bahkan presiden juga tetap membiarkan tidak sedikitpun berniat memecatmencopot,1.97e+18,https://pbs.twimg.com/media/G0fMWZ7aIAA-edV.jpg,FarhanAdl,in,0,1,0,https://x.com/undefined/status/1965764451468243015,1.74e+18,Presiden,2257
2257,1.97e+18,10/9/2025 13:08,0,bagaimana presiden dan wakil presiden kok hanya sama,1.97e+18,https://pbs.twimg.com/media/G0fMPjxbsAEcGCP.jpg,,in,0,0,0,https://x.com/undefined/status/1965764336103927875,1.58e+18,Presiden,2258
2258,1.97e+18,10/9/2025 13:08,3,kenapa tidak dibikin jadi piala domestik saja sih kalau mau melibatkan klub sekalian dibikin jadi piala indonesia saja tidak perlu dikasih embelembel piala presiden segala,1.97e+18,,,in,0,0,3,https://x.com/undefined/status/1965764297394688340,1.7e+18,Presiden,2259
2259,1.97e+18,10/9/2025 13:07,26,rahayu saraswati djojohadikusumo lahir jangan adalah politikus aktivis aktris dan presenter indonesia dia keponakan presiden prabowo subianto putri hashim djojohadikusumo anggota dpr ri dari gerindra fokus pada ekonomi kreatif dan hugs and kisses perempuan baru saja,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965764168071753728/pu/img/dDASEf9ifU-QZWkG.jpg,,in,2,4,9,https://x.com/undefined/status/1965764179274633358,1.88e+18,Presiden,2260
2260,1.97e+18,10/9/2025 13:07,0,cantonese exclamation jadi walikota saja hoby main tamiya jualan martabak bangkrut tapi kepengen jadi wapres dengan perhitungan pwo kan sudah sepuh nanti penggantinya boyfriend over shoulder makobar terus beredar a lot of gibran lanjut presiden ketinggian pengennya kader pounds per square inch  kamu kok bisa bisanya menghina penny woamp meminta penny wo diganti gibran,1.97e+18,,panditfootball,in,0,4,0,https://x.com/undefined/status/1965764138866761874,61513114.0,Presiden,2261
2261,1.97e+18,10/9/2025 13:06,0,china pamer alutsista pada parade hari kemenangan mulai dari pesawat tempur pesawat siluman drone hingga rudal dipamerkan ke rakyat sampai pemimpin dunia yang hadir termasuk presiden prabowo pengamat militer khairul fahmi menyebut aksi unjuk gigi china menunjukkan,1.97e+18,,YouSuf_Story,in,0,0,0,https://x.com/undefined/status/1965763934918697340,1.72e+18,Presiden,2262
2262,1.97e+18,10/9/2025 13:06,1,ini mca presiden dengan budak dan bapak budak kanina siouu,1.97e+18,,CakKhum,in,0,0,0,https://x.com/undefined/status/1965763856040653231,1.61e+18,Presiden,2263
2263,1.97e+18,10/9/2025 13:06,1,hiya tahu target kamu sibuk sangat seperti presiden tapi pas kakak kamu tahun lalu rame kena byctt itu kalian mengobrol gaksih ada yang tidak sih obrolan itu lupa apa memang tidak ada bahasan,1.97e+18,https://pbs.twimg.com/media/G0fLsKHbwAA0Ktg.jpg,,in,0,0,0,https://x.com/undefined/status/1965763731885060206,7.6e+17,Presiden,2264
2264,1.97e+18,10/9/2025 13:06,0,presiden bukan calon huru hara lah macam itu,1.97e+18,,FaktaBukanAuta,in,0,0,0,https://x.com/undefined/status/1965763731792785701,2372981594.0,Presiden,2265
2265,1.97e+18,10/9/2025 13:06,0,nanti kalau presiden baca kan tidak enak kalau diterusin malu aku malu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965763698942980236,1.31e+18,Presiden,2266
2266,1.97e+18,10/9/2025 13:05,0,melawan mafia mafia dan koruptor butuh pemimpin yang tegas dan ini adalah langkah presiden keberpihakan pada masyarakat dan rakyatjagaindonesia indonesiadamai berantasmafiadankoruptor,1.97e+18,,budinwmaju,in,1,0,0,https://x.com/undefined/status/1965763677753360442,143262215.0,Presiden,2267
2267,1.97e+18,10/9/2025 13:05,1,pssi berencana menggelar piala presiden pada april berbeda dari sebelumnya piala presiden nanti tidak lagi menjadi turnamen pramusim rencananya akan diikuti oleh grup yang pesertanya juga berasal dari liga nusantara liga dan liga,1.97e+18,,Cuexbe2k,in,0,1,0,https://x.com/undefined/status/1965763606378840392,1.3e+18,Presiden,2268
2268,1.97e+18,10/9/2025 13:05,1,aku senang ruu perampasan aset akhirnya masuk prolegnas prioritas periode lalu tahun ruu ini disiapkan oleh pemerintah namun gagal dibahas dpr ri karena naskah dari presiden tidak diparaf menterimenteri terkait meski sudah masuk prolegnas harus dikawal secara,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965763262471196672/pu/img/kKd7ibJ0WzDwvkAu.jpg,,in,0,0,0,https://x.com/undefined/status/1965763466083676252,1.89e+18,Presiden,2269
2269,1.97e+18,10/9/2025 13:04,0,dpc partai demokrat dharmasraya mengucapkan selamat ulang tahun kepada bapak jenderal tni purn prof dari hug susilo bambang yudhoyono presiden republik indonesia ke6 sekaligus ketua majelis tinggi partai demokrat,1.97e+18,https://pbs.twimg.com/media/G0fLaAnbEAAS9QS.jpg,,in,0,0,0,https://x.com/undefined/status/1965763413336015233,1.68e+18,Presiden,2270
2270,1.97e+18,10/9/2025 13:04,10,karena presiden indonesia ke tapi yang menjabat terlalu lama sehingga kerusakannya sudah mengakar dalam dan jelimet ngelurusinnya,1.97e+18,,kompascom,in,1,0,3,https://x.com/undefined/status/1965763395124363357,4326839355.0,Presiden,2271
2271,1.97e+18,10/9/2025 13:04,0,sppi lahir dari visi presiden prabowo yang percaya masa depan bangsa ada di tangan anak muda,1.97e+18,https://pbs.twimg.com/media/G0fLPchbUAAJoIJ.jpg,,in,0,0,0,https://x.com/undefined/status/1965763231349399756,1.89e+18,Presiden,2272
2272,1.97e+18,10/9/2025 13:04,0,hebatnya jokowi hanya rakyat biasa bisa jadi presiden indonesia dua periodekeberhasilan ini membuat semua klompok sakit hati dari ketua partai pakar pekok ormas terlarang oknum tnipolri pejabat suka korupsi dan paralytic perusak persatuanpendukung jokowi hanya rakyat biasa,1.97e+18,,KangManto123,in,0,0,0,https://x.com/undefined/status/1965763193915244754,195606083.0,Presiden,2273
2273,1.97e+18,10/9/2025 13:03,0,lebih penting piala indonesia daripada piala pencitraan presiden,1.97e+18,,GenZNusantara,in,0,0,0,https://x.com/undefined/status/1965763139720614097,1.86e+18,Presiden,2274
2274,1.97e+18,10/9/2025 13:03,0,bapak presiden paralytic menteri kepala daerah anggota dpr hakim aparat penegak hukum bertindaklah hati hati dalam mengelola negara karena prahara yang terjadi di nepal sangat mengerikan dan harus jadi peringatan buat indonesia semoga indonesia selamat,1.97e+18,,OjolNyambi,in,0,0,0,https://x.com/undefined/status/1965762974083387580,1.76e+18,Presiden,2275
2275,1.97e+18,10/9/2025 13:03,0,pantesan presiden kamu stop it gendut,1.97e+18,,idextratime,in,0,0,0,https://x.com/undefined/status/1965762945255895417,2884329733.0,Presiden,2276
2276,1.97e+18,10/9/2025 13:02,0,presiden didesak membentuk grup independen untuk menginvestigasi kematian warga selama unjuk rasa agustus investigasi sekaligus mengungkap kematian iko polhuk adadikompas,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965762738715873398,156877808.0,Presiden,2277
2277,1.97e+18,10/9/2025 13:01,0,kenapa namanya mesti presiden tidak copa begitu,1.97e+18,,molotovboom,in,0,0,0,https://x.com/undefined/status/1965762635791827146,973555790.0,Presiden,2278
2278,1.97e+18,10/9/2025 13:01,0,menjadi pemimpin g20 tidak setiap presiden mampu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965762629877518605,255866913.0,Presiden,2279
2279,1.97e+18,10/9/2025 13:01,0,silsilah keluarga rahayu saraswati dengan presiden prabowo subianto kini mundur dari dpr ri lewat,1.97e+18,,idextratime,in,0,13,0,https://x.com/undefined/status/1965762562219545051,1.01e+18,Presiden,2280
2280,1.97e+18,10/9/2025 13:01,0,pssi akan gelar piala presiden jumlah peserta klub,1.97e+18,,riz_zid,in,0,1,0,https://x.com/undefined/status/1965762552656523497,9.92e+17,Presiden,2281
2281,1.97e+18,10/9/2025 13:00,0,banyak tugasan yang tidak terkandung dalam skop kerja hakiki malah terpaksa melakukannya di luar waktu sekolah antara punca guru terbeban sehingga mengambil keputusan bersara awal presiden kesatuan perkhidmatan perguruan kebangsaan nutp aminuddin awang berkata guru perlu,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965762428261781969,1.24e+18,Presiden,2282
2282,1.97e+18,10/9/2025 13:00,1,presiden juga harus mengganti menteri keuangan yang baru beliau lantik,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965762304219533642,135783107.0,Presiden,2283
2283,1.97e+18,10/9/2025 13:00,0,presiden prabowo sampaikan duka caught in the act atas banjir di bali dan name that tune instruksikan penanganan cepat,1.97e+18,https://pbs.twimg.com/amplify_video_thumb/1965733299516776449/img/SHuJ0I8_2xOsWTzk.jpg,,in,0,0,0,https://x.com/undefined/status/1965762183205454322,275057058.0,Presiden,2284
2284,1.93e+18,10/9/2025 12:59,1,piala indonesia new overhauled hidupin lagi ketemuin grup grup liga bukannya gedein piala presiden buat ngelitan bokong presiden selalu,1.97e+18,,NenkMonica,in,0,0,0,https://x.com/undefined/status/1965762173055225974,9.82e+17,Presiden,2285
2285,1.97e+18,10/9/2025 12:59,40,orang orang zaman sekarang pada bloon sangat memang pantas presiden kamu pada fufufafa sudah sejenis doh memang,1.97e+18,,,in,2,13,8,https://x.com/undefined/status/1965762168923812273,260686783.0,Presiden,2286
2286,1.97e+18,10/9/2025 12:59,0,dan semua yang sekolah tinggi itu kalah pintar dengan bapak anak yang bapaknya bisa jadi presiden dan anaknya bisa jadi wakil presiden apalagi yang anies bapak anak tidak jadi apa apa,1.97e+18,,panditfootball,in,0,0,0,https://x.com/undefined/status/1965762123143004459,1.15e+18,Presiden,2287
2287,1.97e+18,10/9/2025 12:59,0,presiden prabowo sorry if already posted kawal proses ruu perampasan aset biar tidak seperti wacana doang ruuperampasanaset,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965762122673193413,1.36e+18,Presiden,2288
2288,1.97e+18,10/9/2025 12:59,5,lah bukannya piala presiden hanya untuk tamu undangan macam oxford amplifier port fingers crossed hahahah,1.97e+18,,BarisanPemudaRI,in,0,3,0,https://x.com/undefined/status/1965762114196488286,476716590.0,Presiden,2289
2289,1.97e+18,10/9/2025 12:59,0,working at home wapres gibran bagi sembako ke relawan bobby nasution iparnya sendiri data dari asatupro amplifier jaringannews ribuan paket bertanda bantuan wakil presiden dibagikan di sumut mulai somebody else's problem sarkasme kayaknya ini bantuan keluarga in the style of dinasti pakai uang rakyat buat kampanye,1.97e+18,,pheafymyname,in,0,0,0,https://x.com/undefined/status/1965761991613776069,1.7e+18,Presiden,2290
2290,1.97e+18,10/9/2025 12:59,0,daftar kerja di perusahaan az harus bittorrent surat keterangan berkelakuan baik dari kepolisian lah ini dan aku sangat setuju presiden dalam hal ini profiling filtering dalam recruitment krg baik malukah no offence komentar,1.97e+18,,idextratime,in,0,1,0,https://x.com/undefined/status/1965761985892806853,180229045.0,Presiden,2291
2292,1.97e+18,10/9/2025 12:58,2,rakyat bersu ara aku tidak termasuk kata prof yang benci dengan bapak jokowi kalau menteri korupsi presiden harus tanggung jawab jadi kalau menteri kabinet merah putih korupsi presiden prabowo disuruh turun prof apaan itu,1.97e+18,,AryaDwipg,in,0,0,1,https://x.com/undefined/status/1965761860818677789,1116843470.0,Presiden,2293
2293,1.97e+18,10/9/2025 12:58,0,ya kalau rusuhnya masif kmungkinan besar darmil trgantumg keputusan presiden,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965761827041591760,771030588.0,Presiden,2294
2294,1.97e+18,10/9/2025 12:58,0,piala indonesia lebih baik di banding piala presiden izin,1.97e+18,,officialinews_,in,0,0,0,https://x.com/undefined/status/1965761779612688595,332653454.0,Presiden,2295
2295,1.97e+18,10/9/2025 12:58,0,presiden prabowo sampaikan dukacita dan instruksikan penanganan cepat banjir di bali dan name that tune,1.97e+18,,berlarian,in,0,0,0,https://x.com/undefined/status/1965761741289345514,1.76e+18,Presiden,2296
2296,1.97e+18,10/9/2025 12:58,0,sudah beli susu anak buat besok belum,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965761734725312602,1.19e+18,Presiden,2297
2297,1.97e+18,10/9/2025 12:58,0,presiden komisi eropa ursula telepon duh! leyen kami akan menangguhkan dukungan bilateral kami kepada israel kami akan mengusulkan penangguhan sebagian perjanjian kemitraan dengan israel terkait masalah perdagangan,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965761690437632449,1.53e+18,Presiden,2298
2298,1.97e+18,10/9/2025 12:57,5,politikus partai gerindra yang sekaligus keponakan presiden prabowo rahayu saraswati mengundurkan diri sebagai anggota dpr ri baca selengkapnya laugh loudly rahayusaraswati dprri,1.97e+18,,tekarok007,in,0,0,0,https://x.com/undefined/status/1965761591720505548,1.63e+18,Presiden,2299
2300,1.97e+18,10/9/2025 12:57,278,grup sebut saja mawar saja yang nyulik dan bunuh aktivis dipecat malah karirnya naik what bosnya jadi presiden dhing,1.97e+18,https://pbs.twimg.com/media/G0fIJvFacAEMxyP.jpg,,in,31,92,69,https://x.com/undefined/status/1965761496581042683,23343960.0,Presiden,2301
2301,1.97e+18,10/9/2025 12:56,0,garagara kebodohan di negara ini jadi dapat presiden pelanggar ham dan wapres dongo pendidikan hancur apbn dipakai buat menyampah seperti beli properti tidak penting dan bayar buzzer banyak hama ekonomi ormas tukang palak pinjol dan judol zionisme menjadi subur,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965761267421053198,1.01e+18,Presiden,2302
2302,1.97e+18,10/9/2025 12:56,10,istri mantan presiden yang sono penuh sekeluarga hermes good louis vuitton,1.97e+18,,,in,0,0,1,https://x.com/undefined/status/1965761230716760479,504728525.0,Presiden,2303
2303,1.97e+18,10/9/2025 12:56,19,lucu sangat stop it ini tidak tahu posisi darmil itu mau diapa diapa bukan urusan tentara tapi presiden sipil,1.97e+18,,virdianaurellio,in,0,0,4,https://x.com/undefined/status/1965761214304391668,1.66e+18,Presiden,2304
2304,1.97e+18,10/9/2025 12:56,0,keponakan presiden prabowo rahayu saraswati mundur sebagai anggota dpr sontak publik mempertanyakan sikapnya dan fraksi gerindra komentari langkah yang diambil sara simak berita selengkapnya di bawah ini,1.97e+18,,Kingcube12,in,0,1,0,https://x.com/undefined/status/1965761208520495342,1.84e+18,Presiden,2305
2305,1.97e+18,10/9/2025 12:55,0,pecat semua termul baru prabowo hebat dan presiden sesungguhnya,1.97e+18,,ARSIPAJA,in,0,0,0,https://x.com/undefined/status/1965760974386061786,1.72e+18,Presiden,2306
2306,1.97e+18,10/9/2025 12:55,12,halusinasi seperti presiden nya,1.97e+18,,,in,0,3,3,https://x.com/undefined/status/1965760957046751553,55507370.0,Presiden,2307
2307,1.97e+18,10/9/2025 12:54,0,monggohak prerogatif presiden,1.97e+18,,NenkMonica,in,0,0,0,https://x.com/undefined/status/1965760811118551479,1.82e+18,Presiden,2308
2308,1.97e+18,10/9/2025 12:54,0,tapi dalam video itu jelas stop it pemateri menyebut nama presiden prabowo dan prabowo belum jadi presiden di april di vedeo juga menampak prabowo mengenakan pinlencana kepresidenan ngopi dulu fully understand atau rebahan bentar mungkin kamu lelah,1.97e+18,,miaameliaartha,in,0,0,0,https://x.com/undefined/status/1965760785625625068,105708994.0,Presiden,2309
2309,1.97e+18,10/9/2025 12:54,1,bisa saja aku jadi presiden,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965760728591466747,9.11e+17,Presiden,2310
2310,1.97e+18,10/9/2025 12:53,0,ini istana presiden tapi gordennya jelek,1.97e+18,,grok,in,0,1,0,https://x.com/undefined/status/1965760646248911312,2930215908.0,Presiden,2311
2311,1.97e+18,10/9/2025 12:53,0,dalam suatu berita trump berkata aku harus mendapatkan hadiah nobel karena membawa perdamaian ke dunia berita lainnya perang baru telah dimulai di dunia sejak trump menjadi presiden,1.97e+18,,Bersajak_id,in,0,0,0,https://x.com/undefined/status/1965760641119203746,8.81e+17,Presiden,2312
2312,1.97e+18,10/9/2025 12:53,0,presiden omonomon ngangkat pejabat yang omonomon juga,1.97e+18,,KenyanSays,in,0,0,0,https://x.com/undefined/status/1965760587742519342,3024882462.0,Presiden,2313
2313,1.97e+18,10/9/2025 12:53,0,termul akan melawan presiden ri tenang bapak presiden rakyat bersama multi user singkirkan paralytic termul di kabinet multi user,1.97e+18,https://pbs.twimg.com/media/G0fIsNUaMAA6fDL.jpg,,in,0,0,0,https://x.com/undefined/status/1965760430632239451,1.23e+18,Presiden,2314
2314,1.97e+18,10/9/2025 12:52,0,presiden prabowo subianto merombak sebagian jajaran kabinetnya di antaranya menteri pemuda dan olahraga menpora ario bimo nandito ariotedjo atau dito selengkapnya,1.97e+18,,gungbaster,in,0,0,0,https://x.com/undefined/status/1965760258544181582,3269150192.0,Presiden,2315
2315,1.97e+18,10/9/2025 12:52,0,kok bisa sih presiden disana tidak curiga ini ditunggangi aseng aseng terus tidak percaya diri kalau rakyat bersama diackck,1.97e+18,,Tan_Mar3M,in,0,0,0,https://x.com/undefined/status/1965760252361744756,1.68e+18,Presiden,2316
2316,1.97e+18,10/9/2025 12:52,0,rumah pm presiden gedung parlemen dan kantor kepolisian nepal dibakar massa aksi demonstrasi besarbesaran yang dimotori information saja di nepal berujung ricuh selasa dilaporkan massa aksi turut membakar rumah perdana menteri presiden hingga gedung parlemen dsb,1.97e+18,,,in,0,0,0,https://x.com/undefined/status/1965760201463906719,1.17e+18,Presiden,2317
2317,1.97e+18,10/9/2025 12:51,0,dan coba selidiki orang ini siapa yang ada dibaliknya credit card presiden administrator on forum network etc tolong sampaikan ini pada beliau,1.97e+18,,txtdrimedia,in,0,0,0,https://x.com/undefined/status/1965759995628417531,232492764.0,Presiden,2318
2318,1.97e+18,10/9/2025 12:50,1,dadi presiden jalur mesakke,1.97e+18,https://pbs.twimg.com/ext_tw_video_thumb/1965759010470248448/pu/img/aEnPmWehRaz9E6Ic.jpg,,in,0,0,0,https://x.com/undefined/status/1965759886937182589,1.67e+18,Presiden,2319
2319,1.97e+18,10/9/2025 12:50,2,gaklah bapak prabowo jadi presiden karena ingin membalik paradoks indonesia benaran kalau kagak terbukti silakan marah sama administrator on forum network etc,1.97e+18,,Tan_Mar3M,in,0,0,1,https://x.com/undefined/status/1965759810298880171,1.7e+18,Presiden,2320
